title,address,type,educational,workExperience,workTag,salary,salaryMonth,companyTags,hrWork,hrName,pratice,companyTitle,companyAvatar,companyNature,companyStatus,companyPeople,detailUrl,companyUrl,dist
人工智能算法工程师,重庆,算法,本科,经验不限,"[""\u5206\u5e03\u5f0f\u6280\u672f"", ""\u6df1\u5ea6\u5b66\u4e60\u7b97\u6cd5"", ""\u673a\u5668\u5b66\u4e60\u7b97\u6cd5"", ""\u89c6\u89c9\u56fe\u50cf\u7b97\u6cd5"", """", """", """", """"]","[14000, 28000]",0薪,"[""\u5e74\u7ec8\u5956"", ""\u8282\u65e5\u798f\u5229"", ""\u4e94\u9669\u4e00\u91d1"", ""\u5458\u5de5\u65c5\u6e38"", ""\u5305\u5403"", ""\u5b9a\u671f\u4f53\u68c0""]",人事,陈先生,0,京础科技,"https://img.bosszhipin.com/beijin/mcs/chatphoto/20200302/bcd776175e9a9aa26c8974b9fe7e31c3bcedfe9ff48d74ef97e625a4a9ea3e67_s.jpg?x-oss-process=image/resize,w_100,limit_0",通信/网络设备,未融资,"[20, 99]",https://www.zhipin.com/job_detail/f50b7730d5b905bc1XR-0968GFJX.html?lid=2DyjK4lHBMm.search.25&securityId=U2hkLwgEiMNmU-01FYNP0I895Ob8K_cC6HNMi5w7HHGpoCV-nqCMyuALEcyg4eBldRSdeqhlwCj8ukMUnHwM_XQ4-sLjykNzUNXac7xijRGW91ePHHs~&sessionId=,https://www.zhipin.com/gongsi/729317d585f2fd570Hd53N60Fg~~.html,渝北区
人工智能算法工程师,北京,算法,硕士,1-3年,"[""\u7b97\u6cd5"", ""\u6df1\u5ea6\u5b66\u4e60""]","[16000, 28000]",0薪,"[""\u4e94\u9669\u4e00\u91d1"", ""\u5e74\u7ec8\u5956"", ""\u8282\u65e5\u798f\u5229"", ""\u5458\u5de5\u65c5\u6e38"", ""\u5e26\u85aa\u5e74\u5047"", ""\u8865\u5145\u533b\u7597\u4fdd\u9669"", ""\u4ea4\u901a\u8865\u52a9"", ""\u5b9a\u671f\u4f53\u68c0"", ""\u5305\u5403"", ""\u9910\u8865"", ""\u901a\u8baf\u8865\u8d34""]",大数据与人工智能主任,刘先生,0,北京计算机研究所,"https://img.bosszhipin.com/beijin/mcs/chatphoto/20170504/e03125b8432c114bcb5a905c3edd5f9199e7f75bef5fe8940d0ee8c2bdd2d8a4.jpg?x-oss-process=image/resize,w_100,limit_0",其他行业,不需要融资,"[1000, 9999]",https://www.zhipin.com/job_detail/a92c287b7f7842a51HV-3t28EVY~.html?lid=2DyjK4lHBMm.search.26&securityId=kAsmtImUNQmsR-u1RAgGO20ehVAe2o60sfA7mWf1M9D_QTERfpaBGhJJPTFLMWxn61MKCpLkE6Zbyo4YKrQR5W9CZRg5hk-9MRAY_vs6O1dfo3Y~&sessionId=,https://www.zhipin.com/gongsi/922dd1ea9669f5c30nBy3dy4.html,海淀区
人工智能算法工程师,北京,算法,本科,1-3年,"[""\u53f6\u8d1d\u65af"", ""\u968f\u673a\u68ee\u6797"", ""SVM"", ""\u795e\u7ecf\u7f51\u7edc"", ""\u805a\u7c7b"", ""PCA""]","[2000, 3000]",0薪,无,综合部,徐女士,0,龙腾视觉,"https://img.bosszhipin.com/beijin/app/mobile/normal-0e3f1e4441a21d4874cece3a3d81f0fe.png?x-oss-process=image/resize,w_100,limit_0",仪器仪表/工业自动化,未融资,"[20, 99]",https://www.zhipin.com/job_detail/e28ce622165b572c3nN42dS6FFE~.html?lid=2DyjK4lHBMm.search.27&securityId=i2nVWqlBYJWzV-c1Ic-dduEpvBr9_9_dX2uDyvlnVdlV01PtQ5esBhuxN-3tj2dKjLJtCnU82uW53DeT1ZrcOJ0Ib9ouqOsOKIwTCQgw4YGii68GYQ~~&sessionId=,https://www.zhipin.com/gongsi/52cdf231114517691Xx_2920FQ~~.html,昌平区
人工智能算法工程师,重庆,算法,本科,3-5年,"[""\u5927\u6a21\u578b\u7b97\u6cd5"", ""\u89c4\u63a7\u7b97\u6cd5"", ""\u98ce\u63a7\u7b97\u6cd5"", ""\u901a\u4fe1\u7b97\u6cd5"", ""Java"", """", """"]","[10000, 15000]",0薪,"[""\u5e74\u7ec8\u5956"", ""\u5168\u52e4\u5956"", ""\u52a0\u73ed\u8865\u52a9"", ""\u8865\u5145\u533b\u7597\u4fdd\u9669"", ""\u516d\u9669\u4e00\u91d1""]",人事经理,秦女士,0,英之豪,"https://img.bosszhipin.com/beijin/upload/com/logo/20210415/fbed24a4e2151a1f89b5c9484d334782f3299a34a6936df9283542034a6f3f23.jpg?x-oss-process=image/resize,w_100,limit_0",计算机软件,未融资,"[20, 99]",https://www.zhipin.com/job_detail/80802731956956511HF92di8EVtR.html?lid=2DyjK4lHBMm.search.28&securityId=53aH9r_SjuXJN-Q1NUk3uEmUshYWa3V7jE2sWDgGAjfo3RZ3utWEXEdIKWcFthTVmVtzfnfhgtsWvu6D3CrVLVbS0C6oHIGNuTfIlO8Un590MJn_n5k_g8VXdH27pPdUhKrI1Wbj-uWhtDJdJnP_0HE~&sessionId=,https://www.zhipin.com/gongsi/0ae23749e914e8711nF809S6EVE~.html,渝北区
人工智能算法工程师,杭州,算法,本科,3-5年,"[""\u5927\u6a21\u578b\u7b97\u6cd5"", ""\u56fe\u50cf\u7b97\u6cd5"", ""\u81ea\u7136\u8bed\u8a00\u5904\u7406\u7b97\u6cd5"", ""\u8bed\u97f3\u7b97\u6cd5"", """", """", """", """", """", """", """"]","[10000, 15000]",0薪,"[""\u5458\u5de5\u65c5\u6e38"", ""\u5e26\u85aa\u5e74\u5047"", ""\u5e95\u85aa\u52a0\u63d0\u6210"", ""\u7ee9\u6548\u5956\u91d1"", ""\u4fdd\u5e95\u5de5\u8d44"", ""\u5168\u52e4\u5956"", ""\u4e94\u9669\u4e00\u91d1""]",销售,毕先生,0,杭州千梓网络有限公司,"https://img.bosszhipin.com/beijin/upload/com/logo/20230705/7b5b554d84f9729c855e3b1417060c3f15d99bb1d86de92b75c0ece7f4ae29e29ad6a5aead09d63d.png?x-oss-process=image/resize,w_100,limit_0",文化艺术/娱乐,未融资,"[0, 20]",https://www.zhipin.com/job_detail/de2b5c7dce43471e1HF93NW9EFJQ.html?lid=2DyjK4lHBMm.search.29&securityId=mDpB4zqm9VTjV-z1O21fWo4tcaLLhFc3-VC8C13SCW5GceV-TQLkfz3OX4laP_-i3aDa61o_HDgaWpAWVUD3T_ytstfxRXJJlfaP0OQpCaV-MJ-STyQ~&sessionId=,https://www.zhipin.com/gongsi/101c59231403143a1XF92d-9ElE~.html,西湖区
人工智能算法工程师,郑州,算法,硕士,1-3年,"[""\u5927\u6a21\u578b\u7b97\u6cd5"", ""\u6df1\u5ea6\u5b66\u4e60"", ""\u673a\u5668\u5b66\u4e60"", ""\u81ea\u7136\u8bed\u8a00\u5904\u7406\u7b97\u6cd5"", """", """", """", """", """", """"]","[9000, 14000]",0薪,"[""\u5e74\u7ec8\u5956"", ""\u4ea4\u901a\u8865\u52a9"", ""\u5168\u52e4\u5956"", ""\u4e94\u9669\u4e00\u91d1"", ""\u8282\u65e5\u798f\u5229"", ""\u5b9a\u671f\u4f53\u68c0"", ""\u5458\u5de5\u65c5\u6e38"", ""\u5305\u5403""]",人事行政专员,李女士,0,畅想高科,"https://img.bosszhipin.com/beijin/mcs/chatphoto/20170711/5545586eb16688880483f520d203fc1f604893c9b0416b2352fb9a41d11afb7c.jpg?x-oss-process=image/resize,w_100,limit_0",智能硬件,未融资,"[100, 499]",https://www.zhipin.com/job_detail/2d029c24ba0354d41HF92921F1JQ.html?lid=2DyjK4lHBMm.search.30&securityId=ns4vjE3mWv9R0-U1bVJCDJoPFeeyEGRSWRih6Xc3izmd7F5u1SY9O2eIt0B5xDAKRpSau_YiEiWawPgRMxFQ-LOyfTqRW6HVrz1QzAWLlmnqWD3y&sessionId=,https://www.zhipin.com/gongsi/7caad30cfdbd3d780HN-2928.html,中原区
java 高级,北京,java,本科,5-10年,"[""Oracle"", ""\u5fae\u670d\u52a1\u67b6\u6784"", ""SpringBoot"", ""SpringCloud"", ""MySQL"", """", """", """"]","[20000, 30000]",0薪,无,经理,赵先生,0,北京奥海科技有限公司,"https://img.bosszhipin.com/beijin/icon/894ce6fa7e58d64d57e7f22d2f3a9d18afa7fcceaa24b8ea28f56f1bb14732c0.png?x-oss-process=image/resize,w_100,limit_0",计算机软件,未融资,"[0, 20]",https://www.zhipin.com/job_detail/aaedd3762cdcabea1nN-2tm5ElVQ.html?lid=2yKG4l7QW7D.search.1&securityId=p9mKSi854VBoQ-x1zIDLurYB1LEK_fL6u3nQIjnIxMgaIgu74lwLXgwF-fmEqIbbPQclq7izL5L6Qw45b6yhCj006ajwR3s9xtPo7VCJPZcYVX7deBVF&sessionId=,https://www.zhipin.com/gongsi/8f70ee824b1fff371nx_3dW7F1I~.html,朝阳区
Java 南京,南京,java,大专,3-5年,"[""Java"", ""SpringCloud"", ""MySQL""]","[10000, 13000]",0薪,"[""\u5458\u5de5\u65c5\u6e38"", ""\u4ea4\u901a\u8865\u52a9"", ""\u5168\u52e4\u5956"", ""\u5e74\u7ec8\u5956"", ""\u8282\u65e5\u798f\u5229"", ""\u901a\u8baf\u8865\u8d34"", ""\u5e26\u85aa\u5e74\u5047"", ""\u4e94\u9669\u4e00\u91d1"", ""\u9910\u8865"", ""\u52a0\u73ed\u8865\u52a9""]",人事,韩女士,0,北京协成致远,"https://img.bosszhipin.com/beijin/mcs/chatphoto/20160620/fbad38b7afe8820cf3a37b3ef6f019ca088c1bed611a4a38122ea4243e4a5cbe.jpg?x-oss-process=image/resize,w_100,limit_0",大数据,未融资,"[20, 99]",https://www.zhipin.com/job_detail/bbaeaf6fd60247281HBz29i5EFNQ.html?lid=2yKG4l7QW7D.search.2&securityId=goQZDcw5aBE9n-k1A8aNkJetMVN7R3qI9OeU86cLRGXYEwD6G03LQoBPO37gxXRfyGf0euaON4BPyCO9bSkNSUKQKAFpbnQ4D6R2qCtHhsL07UZLI-RVmzgV2YfrW9at74MDmkqy0q-EUngNYUxT&sessionId=,https://www.zhipin.com/gongsi/df094d75f42060eb1nRz3d69.html,建邺区
java 开发,重庆,java,大专,5-10年,"[""Java"", ""Spring"", ""MySQL"", ""\u4e0d\u63a5\u53d7\u5c45\u5bb6\u529e\u516c"", ""\u56e2\u961f\u7ba1\u7406\u7ecf\u9a8c""]","[12000, 17000]",0薪,"[""\u52a0\u73ed\u8865\u52a9"", ""\u5e74\u7ec8\u5956"", ""\u4e94\u9669\u4e00\u91d1"", ""\u9910\u8865"", ""\u8282\u65e5\u798f\u5229"", ""\u5458\u5de5\u65c5\u6e38"", ""\u514d\u8d39\u73ed\u8f66"", ""\u5b9a\u671f\u4f53\u68c0"", ""\u5e26\u85aa\u5e74\u5047"", ""\u96f6\u98df\u4e0b\u5348\u8336""]",招聘专家,伍女士,0,中软国际,"https://img.bosszhipin.com/beijin/mcs/banner/5ceba8561d592ff6849e8a0525aacbfecfcd208495d565ef66e7dff9f98764da.jpg?x-oss-process=image/resize,w_100,limit_0",计算机软件,已上市,"[0, 10000]",https://www.zhipin.com/job_detail/56799ef15c2f789c1HN_2961F1VU.html?lid=2yKG4l7QW7D.search.3&securityId=0DtSuEdae9zpW-M1epvqoF9m2tKKhYLetYVu5ZktlFzhm_CeNI5HABHetGC73mssG_LpyjS_ta9P7jUOT0HAsGveukQ2hZxEwtyhczw3yX2Uu7V4jO79Cq9CqyNCGEGCU7sWx3i5SD5yn_USrw~~&sessionId=,https://www.zhipin.com/gongsi/2d208a8834e4a58203d43Q~~.html,渝北区
Java 工程师,东莞,java,本科,3-5年,"[""\u5fae\u670d\u52a1\u67b6\u6784"", ""\u6570\u636e\u7ed3\u6784"", ""\u56fe\u5f62\u56fe\u50cf\u5904\u7406"", ""Spring""]","[9000, 13000]",0薪,"[""\u52a0\u73ed\u8865\u52a9"", ""\u5e26\u85aa\u5e74\u5047"", ""\u8282\u65e5\u798f\u5229""]",产品经理,蔡先生,0,茅飞科技,"https://img.bosszhipin.com/beijin/upload/com/workfeel/20230227/7bf6f160950405e9b388a98582b4ef42ce84e2303704f9c14b7eb7484f3be8643098e8b7f7efb90b.jpg?x-oss-process=image/resize,w_100,limit_0",在线教育,不需要融资,"[20, 99]",https://www.zhipin.com/job_detail/77915c08bf4de63e1nF43d-8EFNQ.html?lid=2yKG4l7QW7D.search.4&securityId=ZiSzbbWw4SWSM-21mNtzK4-kjWNxw_I6sSHFgPMdiyI-FMrEb1nDAqKun_DxoWjtWy2bhDNIqWYAD70c4cPt0fA1P0NlLZyfbGKsh0WIn5l_GLlEgyk~&sessionId=,https://www.zhipin.com/gongsi/dd81416a6cc7713b1Xd40t61FA~~.html,大朗镇
JAVA PHP,西安,java,本科,3-5年,"[""\u4f01\u4e1a\u8f6f\u4ef6"", ""PHP"", ""Java""]","[8000, 11000]",0薪,无,总经理,冯女士,0,丰瑞讯腾,"https://img.bosszhipin.com/beijin/icon/894ce6fa7e58d64d57e7f22d2f3a9d18afa7fcceaa24b8ea28f56f1bb14732c0.png?x-oss-process=image/resize,w_100,limit_0",互联网,未融资,"[0, 20]",https://www.zhipin.com/job_detail/b343828821afab9e1XV909u0FlU~.html?lid=2yKG4l7QW7D.search.5&securityId=08t1EFJSF5_5m-L1Hm8o4zg9aMYOylOQ2b2SQrjw2T3J4EE4I4vXJJQFVwDlvtQ2xI5K7N3UYDPxX8kt7aWWmUIFV1b1L9GePJnpu7ePxFoSV5S-tA~~&sessionId=,https://www.zhipin.com/gongsi/6ef0aca2cf3d07201nx82d66ElA~.html,雁塔区
Java 高级研发,杭州,java,本科,3-5年,"[""Java"", ""\u4e0d\u63a5\u53d7\u5c45\u5bb6\u529e\u516c"", ""\u540e\u7aef\u5de5\u7a0b\u5e08"", ""\u540e\u7aef\u5f00\u53d1"", """"]","[12000, 24000]",0薪,无,业务域技术负责人,冯先生,0,浙江极氪智能科技,"https://img.bosszhipin.com/beijin/upload/com/logo/20211229/7b5b554d84f9729ccbfa06d4fea129d0691a2ff0638374bab7f2237b926082e1cdf3afed57b65acb.jpg?x-oss-process=image/resize,w_100,limit_0",4S店/后市场,不需要融资,"[1000, 9999]",https://www.zhipin.com/job_detail/1a88e3fd30f897f91HV53Ni1ElZX.html?lid=2yKG4l7QW7D.search.6&securityId=lfDfSZ6bG4lml-g1DjUbl49-Pgh-LHbN4aIp3lFDqsc_bkQNZDmn9NorPoguz5IR3LkLijeIRGOmc49TeYebS4hQyFH2wB1-CPBruWZAPjk-VQ3EPKw~&sessionId=,https://www.zhipin.com/gongsi/c78f875c06929e981n1_3N20FVo~.html,滨江区
Java 开发,深圳,java,学历不限,经验不限,"[""SQL"", ""SpringMVC"", ""Oracle"", ""MVC\u5f00\u53d1"", ""\u521d\u7ea7\u8f6f\u4ef6\u5de5\u7a0b\u5e08"", """", """", """"]","[7000, 12000]",0薪,"[""\u5e26\u85aa\u5e74\u5047"", ""\u96f6\u98df\u4e0b\u5348\u8336"", ""\u7ee9\u6548\u5956\u91d1"", ""\u5458\u5de5\u65c5\u6e38"", ""\u8282\u65e5\u798f\u5229"", ""\u4e94\u9669""]",招聘专员,袁女士,0,深圳肆专科技有限公司,"https://img.bosszhipin.com/beijin/mcs/chatphoto/20210421/750e7a0934476c7b3d5077c52a358f3728352897687bdeb0d2b3f8afb18c5b98_s.jpg?x-oss-process=image/resize,w_100,limit_0",计算机软件,未融资,"[20, 99]",https://www.zhipin.com/job_detail/66b8729a566f2de41HZ42N2_F1pT.html?lid=2yKG4l7QW7D.search.7&securityId=UKrI-zs7AuUd5-P1f6124_dZ3q4OVwgbBsoyQAwyoIV1T71Suvlt6UrcLlZJ2JklNSneANJlqdZe2gVW1IQl87P0HbCg-f-NwhJsNPOLMC-BEDAG3m0AMHFjFp7c0onyXYz8NKgP89VIaIGPlXJR-uNP&sessionId=,https://www.zhipin.com/gongsi/684868c096cbceaa1nF-39m9FVU~.html,龙岗区
java Architect,杭州,java,本科,3-5年,"[""Java""]","[25000, 45000]",0薪,"[""\u4ea4\u901a\u8865\u52a9"", ""\u4e94\u9669\u4e00\u91d1"", ""\u8282\u65e5\u798f\u5229"", ""\u5e74\u7ec8\u5956"", ""\u5e26\u85aa\u5e74\u5047"", ""\u96f6\u98df\u4e0b\u5348\u8336"", ""\u514d\u8d39\u73ed\u8f66"", ""\u80a1\u7968\u671f\u6743"", ""\u5b9a\u671f\u4f53\u68c0"", ""\u901a\u8baf\u8865\u8d34"", ""\u5458\u5de5\u65c5\u6e38""]",技术总监,王先生,0,有赞,"https://img.bosszhipin.com/beijin/mcs/banner/4b9ed908354df6770318281a3660fdcfcfcd208495d565ef66e7dff9f98764da.jpg?x-oss-process=image/resize,w_100,limit_0",互联网,已上市,"[1000, 9999]",https://www.zhipin.com/job_detail/9dc024b9e4e81b3e0HZz29-8EA~~.html?lid=2yKG4l7QW7D.search.8&securityId=ohD5jrdSaSWrb-t1vMxYxNFleV5CDduGSQft2XhnckFcFT3HiR5O9utuYQ0iV9lzKky46NfbupRs_qT5DYPubyNy8PMUdebA9Xu1elSjqCkR&sessionId=,https://www.zhipin.com/gongsi/2d3069d763654fd433V60tQ~.html,西湖区
SQL Java,深圳,java,学历不限,1-3年,"[""SQL"", ""Oracle""]","[7000, 9000]",0薪,无,总经理,彭先生,0,华科志远,"https://img.bosszhipin.com/beijin/app/mobile/normal-0e3f1e4441a21d4874cece3a3d81f0fe.png?x-oss-process=image/resize,w_100,limit_0",互联网,未融资,"[20, 99]",https://www.zhipin.com/job_detail/0a4a68657eeec6911n1-29S8FFVQ.html?lid=2yKG4l7QW7D.search.9&securityId=4E1uMkiWSdsjz-a1VHDvHvy263-BsyBZjOs7ZHButot6n0fhC1spzNI6rJdl230ZG7hg1SgopN3pEozwv8du546eGPMZnTHv0Xecbgw-nrw~&sessionId=,https://www.zhipin.com/gongsi/dd776a960ccd325f33Zy090~.html,坪山区
Java 工程师,呼和浩特,java,本科,3-5年,"[""\u8ba1\u7b97\u673a\u8f6f\u4ef6"", ""Spring"", ""SpringMVC"", ""Oracle"", ""\u540e\u7aef\u5f00\u53d1"", """", """", """"]","[10000, 13000]",13薪,"[""\u4ea4\u901a\u8865\u52a9"", ""\u5458\u5de5\u4ff1\u4e50\u90e8"", ""\u52a0\u73ed\u8865\u52a9"", ""\u5e74\u7ec8\u5956"", ""\u5458\u5de5\u65c5\u6e38"", ""\u96f6\u98df\u4e0b\u5348\u8336"", ""\u8282\u65e5\u798f\u5229"", ""\u5b9a\u671f\u4f53\u68c0"", ""\u4e94\u9669\u4e00\u91d1"", ""\u901a\u8baf\u8865\u8d34"", ""\u5e26\u85aa\u5e74\u5047"", ""\u80a1\u7968\u671f\u6743"", ""\u9910\u8865""]",人力专员,王女士,0,博思软件,"https://img.bosszhipin.com/beijin/mcs/banner/edb8e3365e6dd65be8c89d9ddcb08510cfcd208495d565ef66e7dff9f98764da.jpg?x-oss-process=image/resize,w_100,limit_0",计算机软件,已上市,"[1000, 9999]",https://www.zhipin.com/job_detail/8a4905e63d0f8d240HR_39y7E1E~.html?lid=2yKG4l7QW7D.search.10&securityId=UuzgOdkKesYa3-D1J1UJOXn41Yj8jV_dkkXEQ4TIEiRYfnW8Cm9PM_XBzC3CRLyAQCVC0_s5p_YDh1RioTJDDHicJwd5PVT3Ogdy5t8HELk1rA~~&sessionId=,https://www.zhipin.com/gongsi/4319982933c427201Hx53tw~.html,
Java 工程师,深圳,java,本科,5-10年,"[""HTML5"", ""\u901a\u4fe1"", ""Javascript""]","[9000, 18000]",0薪,无,HR,胡先生,0,仝安技术,"https://img.bosszhipin.com/beijin/mcs/chatphoto/20180224/c20e61ca426491046d2b7eb6693a17bc12a4f261cc87bc4fb04200c15c842ec5.jpg?x-oss-process=image/resize,w_100,limit_0",移动互联网,天使轮,"[0, 20]",https://www.zhipin.com/job_detail/c0c486d270f7d1e71nN529y0E1I~.html?lid=2yKG4l7QW7D.search.11&securityId=UhstSoaS2Gyty-W1jC5DDgJb4Zd2VcuLyGiHhbciDbyJOaErv3vIdHF44IgRo3xhiQyjN6nPtAniju7rgeQiUJBD_Ei24L9vvv8IlWzSMklL1JCZ&sessionId=,https://www.zhipin.com/gongsi/867bf13591ffd1451nB-2Nm8Ew~~.html,龙华区
java 工程师,盐城,java,学历不限,1-3年,"[""\u6570\u636e\u5e93"", ""\u540e\u7aef\u5f00\u53d1"", ""Java""]","[6000, 9000]",0薪,无,技术部经理,郁先生,0,上海太迅,"https://img.bosszhipin.com/beijin/mcs/chatphoto/20210426/cd5ffde70d41990f886ec37eef4a31928ab1df12bbe3ed9211f3237bef47cfde_s.jpg?x-oss-process=image/resize,w_100,limit_0",计算机软件,未融资,"[0, 20]",https://www.zhipin.com/job_detail/a08d6790449e4e981nx52ty5ElI~.html?lid=2yKG4l7QW7D.search.12&securityId=mKqMY5DrOSMV8-013A1WP-66u06hfD-Y56HYgPhHKWe9SnCdStTKXaCthT7hDsM2CTsNiX2FdHkAc8twiaQgnZpE5pjfJgRKYO685kytWZN2RUtJ&sessionId=,https://www.zhipin.com/gongsi/a744fd8b44408d7b1nF529q1FQ~~.html,亭湖区
JAVA 高级开发,杭州,java,大专,3-5年,"[""SQL"", ""Python"", ""\u5206\u5e03\u5f0f\u6280\u672f"", ""\u670d\u52a1\u5668\u914d\u7f6e"", ""Spring"", ""Redis"", """", """"]","[15000, 25000]",13薪,"[""\u96f6\u98df\u4e0b\u5348\u8336"", ""\u8282\u65e5\u798f\u5229"", ""\u5b9a\u671f\u4f53\u68c0"", ""\u52a0\u73ed\u8865\u52a9"", ""\u5e26\u85aa\u5e74\u5047"", ""\u5e74\u7ec8\u5956""]",招聘者,陈女士,0,从融科技,"https://img.bosszhipin.com/beijin/mcs/chatphoto/20210410/dbfa8596e168ca6aa95fa8c4cbad6c873c627a4fe2a984f31530207bcbaa7aa1_s.jpg?x-oss-process=image/resize,w_100,limit_0",移动互联网,不需要融资,"[20, 99]",https://www.zhipin.com/job_detail/3b8d15d53dd58bcc1nZ52du9F1JU.html?lid=2yKG4l7QW7D.search.13&securityId=nLKShLoc_FZw9-s1tirFncR5LJeLI5bFY_VrjbgO3NUku4eBMi_g_fiowQvxxYQkqMqekUj4cm-IYUv7rTKawszZ9MWIuNtMnH1CFKeJSk_2Vd2OOlpA&sessionId=,https://www.zhipin.com/gongsi/04f0549ba29842bf1ndz3N21E1c~.html,钱塘区
Java 专家,杭州,java,本科,5-10年,"[""\u4e0d\u63a5\u53d7\u5c45\u5bb6\u529e\u516c"", ""Java"", ""Golang"", ""SpringCloud"", ""Kafka"", ""JVM"", """", """", """", """", """", """"]","[30000, 35000]",0薪,"[""\u901a\u8baf\u8865\u8d34"", ""\u7ee9\u6548\u5956\u91d1"", ""\u8282\u5047\u65e5\u52a0\u73ed\u8d39"", ""\u591c\u73ed\u8865\u52a9"", ""\u5458\u5de5\u65c5\u6e38"", ""\u751f\u65e5\u798f\u5229"", ""\u5e74\u5ea6outing"", ""\u5e95\u85aa\u52a0\u63d0\u6210"", ""\u4fdd\u5e95\u5de5\u8d44"", ""\u4e94\u9669\u4e00\u91d1"", ""\u9910\u8865"", ""\u5e26\u85aa\u5e74\u5047"", ""\u56e2\u5efa\u805a\u9910"", ""\u6cd5\u5b9a\u8282\u5047\u65e5\u4e09\u85aa"", ""\u5b9a\u671f\u4f53\u68c0"", ""\u8282\u65e5\u798f\u5229"", ""\u5e74\u7ec8\u5956"", ""\u4eb2\u60c51+1"", ""\u52a0\u73ed\u6253\u8f66"", ""\u4ea4\u901a\u8865\u52a9""]",技术中台-技术总监,周先生,0,杭州铭师堂,"https://img.bosszhipin.com/beijin/upload/com/workfeel/20230302/7bf6f160950405e956440fef0a22fb3f91b8c879e205d0898d812582d86c1bb8056fc2452c1c6835.jpg?x-oss-process=image/resize,w_100,limit_0",在线教育,不需要融资,"[1000, 9999]",https://www.zhipin.com/job_detail/0936f57e6ba24afc1HFz0t-1E1NQ.html?lid=2yKG4l7QW7D.search.14&securityId=EIHiCLwzgaLYK-g1XAk_Esj2FRLz8jrGKdZc1hXXmiegCAB3IbF6niQwSDYeInpxj4ekKq-V2q_dptZIqoc56PL2NVDuH7oSVE3IbXAj4n4FD_PMnQ~~&sessionId=,https://www.zhipin.com/gongsi/6d269f5cd9a9cb381Xd63tS0F1E~.html,
Java 开发工程师,威海,java,学历不限,经验不限,"[""Java"", ""\u4ed3\u5e93""]","[6000, 11000]",0薪,"[""\u4e94\u9669\u4e00\u91d1"", ""\u5168\u52e4\u5956"", ""\u5e74\u7ec8\u5956"", ""\u80a1\u7968\u671f\u6743"", ""\u901a\u8baf\u8865\u8d34"", ""\u9910\u8865"", ""\u96f6\u98df\u4e0b\u5348\u8336"", ""\u5e26\u85aa\u5e74\u5047""]",招聘专员,叶先生,0,传世般若,"https://img.bosszhipin.com/beijin/mcs/chatphoto/20210428/bece087aa6872656de79e28426549a10890725fb7d472fc8d7d60852b237e0f3_s.jpg?x-oss-process=image/resize,w_100,limit_0",互联网,A轮,"[100, 499]",https://www.zhipin.com/job_detail/5ca35186a4e58e331n17292-GFVQ.html?lid=2yKG4l7QW7D.search.15&securityId=LLqMC2I4lvfzP-x10IWy9TbzfHCG24dJTdL6NLGKZmt7Z5_illRJ5ZV2sfjhMZZXYYT89SYHCnhLhkBMjlOZ2EnVfgVdULj8qLz2jy0ZYjvMtubN&sessionId=,https://www.zhipin.com/gongsi/1ba8d24aed878ad11XNy0t2_.html,环翠区
JAVA 后端开发--主程,杭州,java,本科,3-5年,"[""\u5fae\u670d\u52a1\u67b6\u6784"", ""\u5bb9\u5668\u6280\u672f"", ""Spring"", ""SpringBoot"", ""Redis"", """", """"]","[13000, 20000]",0薪,无,项目主管,严先生,0,君南科技,"https://img.bosszhipin.com/beijin/app/mobile/normal-0e3f1e4441a21d4874cece3a3d81f0fe.png?x-oss-process=image/resize,w_100,limit_0",计算机软件,未融资,"[20, 99]",https://www.zhipin.com/job_detail/b1e1fd9a2bc1c7c61nZ_2N-9GFJQ.html?lid=2yKG4l7QW7D.search.16&securityId=A0RIENcCYU-Jt-W1iwbn6kuf3prNgg2fgI5Iwy-80pprU_odH2RIBnJgOhvhki_PJ1cPaNu5C3faVQKvhyiyFew1Lt0Rrj7ZnKGGzCgSZxIX4_8aCjsGyi03HnHOojqsDuFUdBur-mzz5VkhkJvxsQ~~&sessionId=,https://www.zhipin.com/gongsi/7f461e0b7b7499d11nB829u1FQ~~.html,滨江区
